date,province,city,confirm,dead,heal
03.05,浙江,金华市,55,0,54
03.06,浙江,金华市,55,0,54
03.07,浙江,金华市,55,0,54
03.08,浙江,金华市,55,0,54
03.09,浙江,金华市,55,0,54
03.10,浙江,金华市,55,0,54
03.11,浙江,金华市,55,0,55
03.12,浙江,金华市,55,0,55
03.13,浙江,金华市,55,0,55
03.14,浙江,金华市,55,0,55
03.15,浙江,金华市,55,0,55
03.16,浙江,金华市,55,0,55
03.17,浙江,金华市,55,0,55
03.18,浙江,金华市,55,0,55
03.19,浙江,金华市,55,0,55
03.20,浙江,金华市,55,0,55
03.21,浙江,金华市,55,0,55
03.22,浙江,金华市,55,0,55
03.23,浙江,金华市,55,0,55
03.24,浙江,金华市,55,0,55
03.25,浙江,金华市,55,0,55
03.26,浙江,金华市,55,0,55
03.27,浙江,金华市,55,0,55
03.28,浙江,金华市,55,0,55
03.29,浙江,金华市,55,0,55
03.30,浙江,金华市,55,0,55
03.31,浙江,金华市,55,0,55
03.01,浙江,湖州市,10,0,9
03.02,浙江,湖州市,10,0,9
03.03,浙江,湖州市,10,0,10
03.04,浙江,湖州市,10,0,10
03.05,浙江,湖州市,12,0,10
03.06,浙江,湖州市,12,0,10
03.07,浙江,湖州市,12,0,10
03.08,浙江,湖州市,12,0,10
03.09,浙江,湖州市,12,0,10
03.10,浙江,湖州市,12,0,10
03.11,浙江,湖州市,12,0,10
03.12,浙江,湖州市,12,0,10
03.13,浙江,湖州市,12,0,10
03.14,浙江,湖州市,12,0,10
03.15,浙江,湖州市,12,0,10
03.16,浙江,湖州市,12,0,10
03.17,浙江,湖州市,12,0,10
03.18,浙江,湖州市,12,0,10
03.19,浙江,湖州市,12,0,11
03.20,浙江,湖州市,12,0,11
03.21,浙江,湖州市,12,0,11
03.22,浙江,湖州市,12,0,11
03.23,浙江,湖州市,12,0,11
03.24,浙江,湖州市,10,0,10
03.25,浙江,湖州市,10,0,10
03.26,浙江,湖州市,10,0,10
03.27,浙江,湖州市,10,0,10
03.28,浙江,湖州市,10,0,10
03.29,浙江,湖州市,10,0,10
03.30,浙江,湖州市,10,0,10
03.31,浙江,湖州市,10,0,10
03.01,浙江,绍兴市,42,0,36
03.02,浙江,绍兴市,42,0,37
03.03,浙江,绍兴市,42,0,38
03.04,浙江,绍兴市,42,0,38
03.05,浙江,绍兴市,42,0,38
03.06,浙江,绍兴市,42,0,39
03.07,浙江,绍兴市,42,0,39
03.08,浙江,绍兴市,42,0,39
03.09,浙江,绍兴市,42,0,39
03.10,浙江,绍兴市,42,0,39
03.11,浙江,绍兴市,42,0,41
03.12,浙江,绍兴市,42,0,41
03.13,浙江,绍兴市,42,0,41
03.14,浙江,绍兴市,42,0,41
03.15,浙江,绍兴市,42,0,41
03.16,浙江,绍兴市,42,0,41
03.17,浙江,绍兴市,42,0,42
03.18,浙江,绍兴市,42,0,42
03.19,浙江,绍兴市,42,0,42
03.20,浙江,绍兴市,42,0,42
03.21,浙江,绍兴市,42,0,42
03.22,浙江,绍兴市,42,0,42
03.23,浙江,绍兴市,42,0,42
03.24,浙江,绍兴市,42,0,42
03.25,浙江,绍兴市,42,0,42
03.26,浙江,绍兴市,42,0,42
03.27,浙江,绍兴市,42,0,42
03.28,浙江,绍兴市,42,0,42
03.29,浙江,绍兴市,42,0,42
03.30,浙江,绍兴市,42,0,42
03.31,浙江,绍兴市,42,0,42
03.01,浙江,舟山市,10,0,8
03.02,浙江,舟山市,10,0,8
03.03,浙江,舟山市,10,0,10
03.04,浙江,舟山市,10,0,10
03.05,浙江,舟山市,10,0,10
03.06,浙江,舟山市,10,0,10
03.07,浙江,舟山市,10,0,10
03.08,浙江,舟山市,10,0,10
03.09,浙江,舟山市,10,0,10
03.10,浙江,舟山市,10,0,10
03.11,浙江,舟山市,10,0,10
03.12,浙江,舟山市,10,0,10
03.13,浙江,舟山市,10,0,10
03.14,浙江,舟山市,10,0,10
03.15,浙江,舟山市,10,0,10
03.16,浙江,舟山市,10,0,10
03.17,浙江,舟山市,10,0,10
03.18,浙江,舟山市,10,0,10
03.19,浙江,舟山市,10,0,10
03.20,浙江,舟山市,10,0,10
03.21,浙江,舟山市,10,0,10
03.22,浙江,舟山市,10,0,10
03.23,浙江,舟山市,10,0,10
03.24,浙江,舟山市,10,0,10
03.25,浙江,舟山市,10,0,10
03.26,浙江,舟山市,10,0,10
03.27,浙江,舟山市,10,0,10
03.28,浙江,舟山市,10,0,10
03.29,浙江,舟山市,10,0,10
03.30,浙江,舟山市,10,0,10
03.31,浙江,舟山市,10,0,10
03.01,浙江,丽水市,17,0,17
03.02,浙江,丽水市,17,0,17
03.03,浙江,丽水市,17,0,17
03.04,浙江,丽水市,17,0,17
03.05,浙江,丽水市,25,0,17
03.06,浙江,丽水市,25,0,17
03.07,浙江,丽水市,25,0,17
03.08,浙江,丽水市,25,0,17
03.09,浙江,丽水市,25,0,17
03.10,浙江,丽水市,25,0,17
03.11,浙江,丽水市,25,0,17
03.12,浙江,丽水市,25,0,17
03.13,浙江,丽水市,25,0,17
03.14,浙江,丽水市,25,0,18
03.15,浙江,丽水市,28,0,18
03.16,浙江,丽水市,28,0,18
03.17,浙江,丽水市,28,0,18
03.18,浙江,丽水市,28,0,18
03.19,浙江,丽水市,29,0,18
03.20,浙江,丽水市,29,0,20
03.21,浙江,丽水市,29,0,20
03.22,浙江,丽水市,29,0,20
03.23,浙江,丽水市,30,0,21
03.24,浙江,丽水市,17,0,17
03.25,浙江,丽水市,17,0,17
03.26,浙江,丽水市,17,0,17
03.27,浙江,丽水市,17,0,17
03.28,浙江,丽水市,17,0,17
03.29,浙江,丽水市,17,0,17
03.30,浙江,丽水市,17,0,17
03.31,浙江,丽水市,17,0,17
03.01,浙江,衢州市,14,0,12
03.02,浙江,衢州市,14,0,12
03.03,浙江,衢州市,14,0,12
03.04,浙江,衢州市,14,0,12
03.05,浙江,衢州市,14,0,12
03.06,浙江,衢州市,14,0,14
03.07,浙江,衢州市,14,0,14
03.08,浙江,衢州市,14,0,14
03.09,浙江,衢州市,14,0,14
03.10,浙江,衢州市,14,0,14
03.11,浙江,衢州市,14,0,14
03.12,浙江,衢州市,14,0,14
03.13,浙江,衢州市,14,0,14
03.14,浙江,衢州市,14,0,14
03.15,浙江,衢州市,14,0,14
03.16,浙江,衢州市,14,0,14
03.17,浙江,衢州市,14,0,14
03.18,浙江,衢州市,14,0,14
03.19,浙江,衢州市,14,0,14
03.20,浙江,衢州市,14,0,14
03.21,浙江,衢州市,14,0,14
03.22,浙江,衢州市,14,0,14
03.23,浙江,衢州市,14,0,14
03.24,浙江,衢州市,14,0,14
03.25,浙江,衢州市,14,0,14
03.26,浙江,衢州市,14,0,14
03.27,浙江,衢州市,14,0,14
03.28,浙江,衢州市,14,0,14
03.29,浙江,衢州市,14,0,14
03.30,浙江,衢州市,14,0,14
03.31,浙江,衢州市,14,0,14
03.01,陕西,西安市,120,1,104
03.02,陕西,西安市,120,1,104
03.03,陕西,西安市,120,1,104
03.04,陕西,西安市,120,1,104
03.05,陕西,西安市,120,1,104
03.06,陕西,西安市,120,1,108
03.07,陕西,西安市,120,1,108
03.08,陕西,西安市,120,1,108
03.09,陕西,西安市,120,1,108
03.10,陕西,西安市,120,1,108
03.11,陕西,西安市,120,1,108
03.12,陕西,西安市,120,2,110
03.13,陕西,西安市,120,2,110
03.14,陕西,西安市,120,2,110
03.15,陕西,西安市,120,2,110
03.16,陕西,西安市,120,2,110
03.17,陕西,西安市,120,3,110
03.18,陕西,西安市,120,3,113
03.19,陕西,西安市,120,3,114
03.20,陕西,西安市,120,3,114
03.21,陕西,西安市,120,3,114
03.22,陕西,西安市,120,3,114
03.23,陕西,西安市,120,3,114
03.24,陕西,西安市,120,3,114
03.25,陕西,西安市,120,3,114
03.26,陕西,西安市,120,3,117
03.27,陕西,西安市,0,0,0
03.28,陕西,西安市,0,0,0
03.29,陕西,西安市,0,0,0
03.30,陕西,西安市,0,0,0
03.31,陕西,西安市,0,0,0
03.01,陕西,咸阳市,17,0,16
03.02,陕西,咸阳市,17,0,16
03.03,陕西,咸阳市,17,0,16
03.04,陕西,咸阳市,17,0,16
03.05,陕西,咸阳市,17,0,16
03.06,陕西,咸阳市,17,0,16
03.07,陕西,咸阳市,17,0,16
03.08,陕西,咸阳市,17,0,16
03.09,陕西,咸阳市,17,0,16
03.10,陕西,咸阳市,17,0,16
03.11,陕西,咸阳市,17,0,16
03.12,陕西,咸阳市,17,0,16
03.13,陕西,咸阳市,17,0,16
03.14,陕西,咸阳市,17,0,16
03.15,陕西,咸阳市,17,0,16
03.16,陕西,咸阳市,17,0,16
03.17,陕西,咸阳市,17,0,16
03.18,陕西,咸阳市,17,0,16
03.19,陕西,咸阳市,17,0,16
03.20,陕西,咸阳市,17,0,16
03.21,陕西,咸阳市,17,0,16
03.22,陕西,咸阳市,17,0,16
03.23,陕西,咸阳市,17,0,16
03.24,陕西,咸阳市,17,0,16
03.25,陕西,咸阳市,17,0,16
03.26,陕西,咸阳市,17,0,17
03.27,陕西,咸阳市,0,0,0
03.28,陕西,咸阳市,0,0,0
03.29,陕西,咸阳市,0,0,0
03.30,陕西,咸阳市,0,0,0
03.31,陕西,咸阳市,0,0,0
03.01,陕西,宝鸡市,13,0,12
03.02,陕西,宝鸡市,13,0,12
03.03,陕西,宝鸡市,13,0,12
03.04,陕西,宝鸡市,13,0,12
03.05,陕西,宝鸡市,13,0,13
03.06,陕西,宝鸡市,13,0,13
03.07,陕西,宝鸡市,13,0,13
03.08,陕西,宝鸡市,13,0,13
03.09,陕西,宝鸡市,13,0,13
03.10,陕西,宝鸡市,13,0,13
03.11,陕西,宝鸡市,13,0,13
03.12,陕西,宝鸡市,13,0,13
03.13,陕西,宝鸡市,0,0,0
03.14,陕西,宝鸡市,0,0,0
03.15,陕西,宝鸡市,0,0,0
03.16,陕西,宝鸡市,0,0,0
03.17,陕西,宝鸡市,0,0,0
03.18,陕西,宝鸡市,0,0,0
03.19,陕西,宝鸡市,0,0,0
03.20,陕西,宝鸡市,0,0,0
03.21,陕西,宝鸡市,0,0,0
03.22,陕西,宝鸡市,0,0,0
03.23,陕西,宝鸡市,0,0,0
03.24,陕西,宝鸡市,0,0,0
03.25,陕西,宝鸡市,0,0,0
03.26,陕西,宝鸡市,0,0,0
03.27,陕西,宝鸡市,0,0,0
03.28,陕西,宝鸡市,0,0,0
03.29,陕西,宝鸡市,0,0,0
03.30,陕西,宝鸡市,0,0,0
03.31,陕西,宝鸡市,0,0,0
03.01,陕西,汉中市,26,0,22
03.02,陕西,汉中市,26,0,22
03.03,陕西,汉中市,26,0,22
03.04,陕西,汉中市,26,0,22
03.05,陕西,汉中市,26,0,23
03.06,陕西,汉中市,26,0,23
03.07,陕西,汉中市,26,0,25
03.08,陕西,汉中市,26,0,25
03.09,陕西,汉中市,26,0,25
03.10,陕西,汉中市,26,0,25
03.11,陕西,汉中市,26,0,25
03.12,陕西,汉中市,26,0,25
03.13,陕西,汉中市,26,0,25
03.14,陕西,汉中市,26,0,25
03.15,陕西,汉中市,26,0,25
03.16,陕西,汉中市,26,0,25
03.17,陕西,汉中市,26,0,26
03.18,陕西,汉中市,0,0,0
03.19,陕西,汉中市,0,0,0
03.20,陕西,汉中市,0,0,0
03.21,陕西,汉中市,0,0,0
03.22,陕西,汉中市,0,0,0
03.23,陕西,汉中市,0,0,0
03.24,陕西,汉中市,0,0,0
03.25,陕西,汉中市,0,0,0
03.26,陕西,汉中市,0,0,0
03.27,陕西,汉中市,0,0,0
03.28,陕西,汉中市,0,0,0
03.29,陕西,汉中市,0,0,0
03.30,陕西,汉中市,0,0,0
03.31,陕西,汉中市,0,0,0
03.01,陕西,渭南市,15,0,10
03.02,陕西,渭南市,15,0,10
03.03,陕西,渭南市,15,0,10
03.04,陕西,渭南市,15,0,10
03.05,陕西,渭南市,15,0,13
03.06,陕西,渭南市,15,0,13
03.07,陕西,渭南市,15,0,13
03.08,陕西,渭南市,15,0,13
03.09,陕西,渭南市,15,0,13
03.10,陕西,渭南市,15,0,13
03.11,陕西,渭南市,15,0,13
03.12,陕西,渭南市,15,0,14
03.13,陕西,渭南市,15,0,14
03.14,陕西,渭南市,15,0,14
03.15,陕西,渭南市,15,0,14
03.16,陕西,渭南市,15,0,14
03.17,陕西,渭南市,15,0,14
03.18,陕西,渭南市,15,0,14
03.19,陕西,渭南市,15,0,14
03.20,陕西,渭南市,15,0,14
03.21,陕西,渭南市,15,0,14
03.22,陕西,渭南市,15,0,14
03.23,陕西,渭南市,15,0,14
03.24,陕西,渭南市,15,0,14
03.25,陕西,渭南市,15,0,14
03.26,陕西,渭南市,15,0,15
03.27,陕西,渭南市,0,0,0
03.28,陕西,渭南市,0,0,0
03.29,陕西,渭南市,0,0,0
03.30,陕西,渭南市,0,0,0
03.31,陕西,渭南市,0,0,0
03.01,陕西,安康市,26,0,25
03.02,陕西,安康市,26,0,25
03.03,陕西,安康市,26,0,25
03.04,陕西,安康市,26,0,25
03.05,陕西,安康市,26,0,25
03.06,陕西,安康市,26,0,25
03.07,陕西,安康市,26,0,25
03.08,陕西,安康市,26,0,25
03.09,陕西,安康市,26,0,25
03.10,陕西,安康市,26,0,25
03.11,陕西,安康市,26,0,26
03.12,陕西,安康市,26,0,26
03.13,陕西,安康市,0,0,0
03.14,陕西,安康市,0,0,0
03.15,陕西,安康市,0,0,0
03.16,陕西,安康市,0,0,0
03.17,陕西,安康市,0,0,0
03.18,陕西,安康市,0,0,0
03.19,陕西,安康市,0,0,0
03.20,陕西,安康市,0,0,0
03.21,陕西,安康市,0,0,0
03.22,陕西,安康市,0,0,0
03.23,陕西,安康市,0,0,0
03.24,陕西,安康市,0,0,0
03.25,陕西,安康市,0,0,0
03.26,陕西,安康市,0,0,0
03.27,陕西,安康市,0,0,0
03.28,陕西,安康市,0,0,0
03.29,陕西,安康市,0,0,0
03.30,陕西,安康市,0,0,0
03.31,陕西,安康市,0,0,0
03.01,陕西,榆林市,3,0,3
03.02,陕西,榆林市,3,0,3
03.03,陕西,榆林市,3,0,3
03.04,陕西,榆林市,3,0,3
03.05,陕西,榆林市,3,0,3
03.06,陕西,榆林市,3,0,3
03.07,陕西,榆林市,3,0,3
03.08,陕西,榆林市,3,0,3
03.09,陕西,榆林市,3,0,3
03.10,陕西,榆林市,3,0,3
03.11,陕西,榆林市,3,0,3
03.12,陕西,榆林市,3,0,3
03.13,陕西,榆林市,0,0,0
03.14,陕西,榆林市,0,0,0
03.15,陕西,榆林市,0,0,0
03.16,陕西,榆林市,0,0,0
03.17,陕西,榆林市,0,0,0
03.18,陕西,榆林市,0,0,0
03.19,陕西,榆林市,0,0,0
03.20,陕西,榆林市,0,0,0
03.21,陕西,榆林市,0,0,0
03.22,陕西,榆林市,0,0,0
03.23,陕西,榆林市,0,0,0
03.24,陕西,榆林市,0,0,0
03.25,陕西,榆林市,0,0,0
03.26,陕西,榆林市,0,0,0
03.27,陕西,榆林市,0,0,0
03.28,陕西,榆林市,0,0,0
03.29,陕西,榆林市,0,0,0
03.30,陕西,榆林市,0,0,0
03.31,陕西,榆林市,0,0,0
03.01,陕西,商洛市,7,0,6
03.02,陕西,商洛市,7,0,6
03.03,陕西,商洛市,7,0,6
03.04,陕西,商洛市,7,0,6
03.05,陕西,商洛市,7,0,6
03.06,陕西,商洛市,7,0,6
03.07,陕西,商洛市,7,0,6
03.08,陕西,商洛市,7,0,6
03.09,陕西,商洛市,7,0,7
03.10,陕西,商洛市,7,0,7
03.11,陕西,商洛市,7,0,7
03.12,陕西,商洛市,7,0,7
03.13,陕西,商洛市,0,0,0
03.14,陕西,商洛市,0,0,0
03.15,陕西,商洛市,0,0,0
03.16,陕西,商洛市,0,0,0
03.17,陕西,商洛市,0,0,0
03.18,陕西,商洛市,0,0,0
03.19,陕西,商洛市,0,0,0
03.20,陕西,商洛市,0,0,0
03.21,陕西,商洛市,0,0,0
03.22,陕西,商洛市,0,0,0
03.23,陕西,商洛市,0,0,0
03.24,陕西,商洛市,0,0,0
03.25,陕西,商洛市,0,0,0
03.26,陕西,商洛市,0,0,0
03.27,陕西,商洛市,0,0,0
03.28,陕西,商洛市,0,0,0
03.29,陕西,商洛市,0,0,0
03.30,陕西,商洛市,0,0,0
03.31,陕西,商洛市,0,0,0
03.01,陕西,延安市,8,0,8
03.02,陕西,延安市,8,0,8
03.03,陕西,延安市,8,0,8
03.04,陕西,延安市,8,0,8
03.05,陕西,延安市,8,0,8
03.06,陕西,延安市,8,0,8
03.07,陕西,延安市,8,0,8
03.08,陕西,延安市,8,0,8
03.09,陕西,延安市,8,0,8
03.10,陕西,延安市,8,0,8
03.11,陕西,延安市,8,0,8
03.12,陕西,延安市,8,0,8
03.13,陕西,延安市,0,0,0
03.14,陕西,延安市,0,0,0
03.15,陕西,延安市,0,0,0
03.16,陕西,延安市,0,0,0
03.17,陕西,延安市,0,0,0
03.18,陕西,延安市,0,0,0
03.19,陕西,延安市,0,0,0
03.20,陕西,延安市,0,0,0
03.21,陕西,延安市,0,0,0
03.22,陕西,延安市,0,0,0
03.23,陕西,延安市,0,0,0
03.24,陕西,延安市,0,0,0
03.25,陕西,延安市,0,0,0
03.26,陕西,延安市,0,0,0
03.27,陕西,延安市,0,0,0
03.28,陕西,延安市,0,0,0
03.29,陕西,延安市,0,0,0
03.30,陕西,延安市,0,0,0
03.31,陕西,延安市,0,0,0
03.01,陕西,铜川市,8,0,7
03.02,陕西,铜川市,8,0,7
03.03,陕西,铜川市,8,0,7
03.04,陕西,铜川市,8,0,7
03.05,陕西,铜川市,8,0,7
03.06,陕西,铜川市,8,0,7
03.07,陕西,铜川市,8,0,7
03.08,陕西,铜川市,8,0,7
03.09,陕西,铜川市,8,0,7
03.10,陕西,铜川市,8,0,7
03.11,陕西,铜川市,8,0,8
03.12,陕西,铜川市,8,0,8
03.13,陕西,铜川市,0,0,0
03.14,陕西,铜川市,0,0,0
03.15,陕西,铜川市,0,0,0
03.16,陕西,铜川市,0,0,0
03.17,陕西,铜川市,0,0,0
03.18,陕西,铜川市,0,0,0
03.19,陕西,铜川市,0,0,0
03.20,陕西,铜川市,0,0,0
03.21,陕西,铜川市,0,0,0
03.22,陕西,铜川市,0,0,0
03.23,陕西,铜川市,0,0,0
03.24,陕西,铜川市,0,0,0
03.25,陕西,铜川市,0,0,0
03.26,陕西,铜川市,0,0,0
03.27,陕西,铜川市,0,0,0
03.28,陕西,铜川市,0,0,0
03.29,陕西,铜川市,0,0,0
03.30,陕西,铜川市,0,0,0
03.31,陕西,铜川市,0,0,0
03.01,湖南,长沙市,242,2,178
03.02,湖南,长沙市,242,2,185
03.03,湖南,长沙市,242,2,186
03.04,湖南,长沙市,242,2,192
03.05,湖南,长沙市,242,2,201
03.06,湖南,长沙市,242,2,207
03.07,湖南,长沙市,242,2,209
03.08,湖南,长沙市,242,2,213
03.09,湖南,长沙市,242,2,216
03.10,湖南,长沙市,242,2,224
03.11,湖南,长沙市,242,2,229
03.12,湖南,长沙市,242,2,232
03.13,湖南,长沙市,242,2,236
03.14,湖南,长沙市,242,2,240
03.15,湖南,长沙市,0,0,0
03.16,湖南,长沙市,0,0,0
03.17,湖南,长沙市,0,0,0
03.18,湖南,长沙市,0,0,0
03.19,湖南,长沙市,0,0,0
03.20,湖南,长沙市,0,0,0
03.21,湖南,长沙市,0,0,0
03.22,湖南,长沙市,0,0,0
03.23,湖南,长沙市,0,0,0
03.24,湖南,长沙市,0,0,0
03.25,湖南,长沙市,0,0,0
03.26,湖南,长沙市,0,0,0
03.27,湖南,长沙市,0,0,0
03.28,湖南,长沙市,0,0,0
03.29,湖南,长沙市,0,0,0
03.30,湖南,长沙市,0,0,0
03.31,湖南,长沙市,0,0,0
03.01,湖南,邵阳市,102,1,95
03.02,湖南,邵阳市,102,1,99
03.03,湖南,邵阳市,102,1,100
03.04,湖南,邵阳市,102,1,100
03.05,湖南,邵阳市,102,1,100
03.06,湖南,邵阳市,102,1,100
03.07,湖南,邵阳市,102,1,100
03.08,湖南,邵阳市,102,1,100
03.09,湖南,邵阳市,102,1,100
03.10,湖南,邵阳市,102,1,100
03.11,湖南,邵阳市,102,1,100
03.12,湖南,邵阳市,102,1,100
03.13,湖南,邵阳市,102,1,100
03.14,湖南,邵阳市,102,1,101
03.15,湖南,邵阳市,0,0,0
03.16,湖南,邵阳市,0,0,0
03.17,湖南,邵阳市,0,0,0
03.18,湖南,邵阳市,0,0,0
03.19,湖南,邵阳市,0,0,0
03.20,湖南,邵阳市,0,0,0
03.21,湖南,邵阳市,0,0,0
03.22,湖南,邵阳市,0,0,0
03.23,湖南,邵阳市,0,0,0
03.24,湖南,邵阳市,0,0,0
03.25,湖南,邵阳市,0,0,0
03.26,湖南,邵阳市,0,0,0
03.27,湖南,邵阳市,0,0,0
03.28,湖南,邵阳市,0,0,0
03.29,湖南,邵阳市,0,0,0
03.30,湖南,邵阳市,0,0,0
03.31,湖南,邵阳市,0,0,0
03.01,湖南,常德市,82,0,72
03.02,湖南,常德市,82,0,72
03.03,湖南,常德市,82,0,74
03.04,湖南,常德市,82,0,80
03.05,湖南,常德市,82,0,80
03.06,湖南,常德市,82,0,80
03.07,湖南,常德市,82,0,82
03.08,湖南,常德市,82,0,82
03.09,湖南,常德市,82,0,82
03.10,湖南,常德市,82,0,82
03.11,湖南,常德市,82,0,82
03.12,湖南,常德市,82,0,82
03.13,湖南,常德市,82,0,82
03.14,湖南,常德市,82,0,82
03.15,湖南,常德市,0,0,0
03.16,湖南,常德市,0,0,0
03.17,湖南,常德市,0,0,0
03.18,湖南,常德市,0,0,0
03.19,湖南,常德市,0,0,0
03.20,湖南,常德市,0,0,0
03.21,湖南,常德市,0,0,0
03.22,湖南,常德市,0,0,0
03.23,湖南,常德市,0,0,0
03.24,湖南,常德市,0,0,0
03.25,湖南,常德市,0,0,0
03.26,湖南,常德市,0,0,0
03.27,湖南,常德市,0,0,0
03.28,湖南,常德市,0,0,0
03.29,湖南,常德市,0,0,0
03.30,湖南,常德市,0,0,0
03.31,湖南,常德市,0,0,0
03.01,湖南,衡阳市,48,0,46
03.02,湖南,衡阳市,48,0,46
03.03,湖南,衡阳市,48,0,48
03.04,湖南,衡阳市,48,0,48
03.05,湖南,衡阳市,48,0,48
03.06,湖南,衡阳市,48,0,48
03.07,湖南,衡阳市,48,0,48
03.08,湖南,衡阳市,48,0,48
03.09,湖南,衡阳市,48,0,48
03.10,湖南,衡阳市,48,0,48
03.11,湖南,衡阳市,48,0,48
03.12,湖南,衡阳市,48,0,48
03.13,湖南,衡阳市,48,0,48
03.14,湖南,衡阳市,48,0,48
03.15,湖南,衡阳市,0,0,0
03.16,湖南,衡阳市,0,0,0
03.17,湖南,衡阳市,0,0,0
03.18,湖南,衡阳市,0,0,0
03.19,湖南,衡阳市,0,0,0
03.20,湖南,衡阳市,0,0,0
03.21,湖南,衡阳市,0,0,0
03.22,湖南,衡阳市,0,0,0
03.23,湖南,衡阳市,0,0,0
03.24,湖南,衡阳市,0,0,0
03.25,湖南,衡阳市,0,0,0
03.26,湖南,衡阳市,0,0,0
03.27,湖南,衡阳市,0,0,0
03.28,湖南,衡阳市,0,0,0
03.29,湖南,衡阳市,0,0,0
03.30,湖南,衡阳市,0,0,0
03.31,湖南,衡阳市,0,0,0
03.01,湖南,株洲市,80,0,62
03.02,湖南,株洲市,80,0,69
03.03,湖南,株洲市,80,0,69
03.04,湖南,株洲市,80,0,70
03.05,湖南,株洲市,80,0,73
03.06,湖南,株洲市,80,0,73
03.07,湖南,株洲市,80,0,74
03.08,湖南,株洲市,80,0,74
03.09,湖南,株洲市,80,0,76
03.10,湖南,株洲市,80,0,77
03.11,湖南,株洲市,80,0,77
03.12,湖南,株洲市,80,0,77
03.13,湖南,株洲市,80,0,78
03.14,湖南,株洲市,80,0,80
03.15,湖南,株洲市,0,0,0
03.16,湖南,株洲市,0,0,0
03.17,湖南,株洲市,0,0,0
03.18,湖南,株洲市,0,0,0
03.19,湖南,株洲市,0,0,0
03.20,湖南,株洲市,0,0,0
03.21,湖南,株洲市,0,0,0
03.22,湖南,株洲市,0,0,0
03.23,湖南,株洲市,0,0,0
03.24,湖南,株洲市,0,0,0
03.25,湖南,株洲市,0,0,0
03.26,湖南,株洲市,0,0,0
03.27,湖南,株洲市,0,0,0
03.28,湖南,株洲市,0,0,0
03.29,湖南,株洲市,0,0,0
03.30,湖南,株洲市,0,0,0
03.31,湖南,株洲市,0,0,0
03.01,湖南,湘潭市,36,0,34
03.02,湖南,湘潭市,36,0,34
03.03,湖南,湘潭市,36,0,35
03.04,湖南,湘潭市,36,0,35
03.05,湖南,湘潭市,36,0,35
03.06,湖南,湘潭市,36,0,36
03.07,湖南,湘潭市,36,0,36
03.08,湖南,湘潭市,36,0,36
03.09,湖南,湘潭市,36,0,36
03.10,湖南,湘潭市,36,0,36
03.11,湖南,湘潭市,36,0,36
03.12,湖南,湘潭市,36,0,36
03.13,湖南,湘潭市,36,0,36
03.14,湖南,湘潭市,36,0,36
03.15,湖南,湘潭市,0,0,0
03.16,湖南,湘潭市,0,0,0
03.17,湖南,湘潭市,0,0,0
03.18,湖南,湘潭市,0,0,0
03.19,湖南,湘潭市,0,0,0
03.20,湖南,湘潭市,0,0,0
03.21,湖南,湘潭市,0,0,0
03.22,湖南,湘潭市,0,0,0
03.23,湖南,湘潭市,0,0,0
03.24,湖南,湘潭市,0,0,0
03.25,湖南,湘潭市,0,0,0
03.26,湖南,湘潭市,0,0,0
03.27,湖南,湘潭市,0,0,0
03.28,湖南,湘潭市,0,0,0
03.29,湖南,湘潭市,0,0,0
03.30,湖南,湘潭市,0,0,0
03.31,湖南,湘潭市,0,0,0
03.01,湖南,永州市,44,0,42
03.02,湖南,永州市,44,0,43
03.03,湖南,永州市,44,0,43
03.04,湖南,永州市,44,0,43
03.05,湖南,永州市,44,0,43
03.06,湖南,永州市,44,0,44
03.07,湖南,永州市,44,0,44
03.08,湖南,永州市,44,0,44
03.09,湖南,永州市,44,0,44
03.10,湖南,永州市,44,0,44
03.11,湖南,永州市,44,0,44
03.12,湖南,永州市,44,0,44
03.13,湖南,永州市,44,0,44
03.14,湖南,永州市,44,0,44
03.15,湖南,永州市,0,0,0
03.16,湖南,永州市,0,0,0
03.17,湖南,永州市,0,0,0
03.18,湖南,永州市,0,0,0
03.19,湖南,永州市,0,0,0
03.20,湖南,永州市,0,0,0
03.21,湖南,永州市,0,0,0
03.22,湖南,永州市,0,0,0
03.23,湖南,永州市,0,0,0
03.24,湖南,永州市,0,0,0
03.25,湖南,永州市,0,0,0
03.26,湖南,永州市,0,0,0
03.27,湖南,永州市,0,0,0
03.28,湖南,永州市,0,0,0
03.29,湖南,永州市,0,0,0
03.30,湖南,永州市,0,0,0
03.31,湖南,永州市,0,0,0
03.01,湖南,岳阳市,156,1,115
03.02,湖南,岳阳市,156,1,119
03.03,湖南,岳阳市,156,1,124
03.04,湖南,岳阳市,156,1,130
03.05,湖南,岳阳市,156,1,137
03.06,湖南,岳阳市,156,1,139
03.07,湖南,岳阳市,156,1,145
03.08,湖南,岳阳市,156,1,146
03.09,湖南,岳阳市,156,1,151
03.10,湖南,岳阳市,156,1,151
03.11,湖南,岳阳市,156,1,153
03.12,湖南,岳阳市,156,1,153
03.13,湖南,岳阳市,156,1,153
03.14,湖南,岳阳市,156,1,155
03.15,湖南,岳阳市,0,0,0
03.16,湖南,岳阳市,0,0,0
03.17,湖南,岳阳市,0,0,0
03.18,湖南,岳阳市,0,0,0
03.19,湖南,岳阳市,0,0,0
03.20,湖南,岳阳市,0,0,0
03.21,湖南,岳阳市,0,0,0
03.22,湖南,岳阳市,0,0,0
03.23,湖南,岳阳市,0,0,0
